(NUM      NOMUSI      SSIS  SITU CLAST CLAST N       SMERC NUNID PROP        POT     FCAR        CGER     CCC  TCOMB/DINI  GTMIN1  GTMIN2  GTMIN3  TIF         IP          GTMINe OUTROS)
(XXXXX  XXXXXXXXXXXX  XXXX  XXX  XXXX  XXXXXXXXXXXX  XXXX  XXXX  XXXXXXXXXX  XXXXXX  XXXXXXXXXX  XXXXXXX  XXX  XXXXXXXXXX  XXXXXX  XXXXXX  XXXXXX  XXXXXXXXXX  XXXXXXXXXX  XXXXXX ......)
055001  GLOBAL II                                                                                                                                                                
055002  GLOBAL II                                                                                                                                                                
055003  GLOBAL II                                                                                                                                                                
055004  GLOBAL II                                                                                                                                                                
   127  IGUATU           3   EX                                                                                                                                                0.
127001  IGUATU                                                                                                                                                           
127002  IGUATU                                                                                                                                                           
127003  IGUATU                                                                                                                                                           
127004  IGUATU                                                                                                                                                           
127005  IGUATU                                                                                                                                                           
127006  IGUATU                                                                                                                                                           
127007  IGUATU                                                                                                                                                           
127008  IGUATU                                                                                                                                                           
127009  IGUATU                                                                                                                                                           
   133  JUAZEIRO N       3   EX                                                                                                                                                0.
133001  JUAZEIRO N                                                                                                                                                       
133002  JUAZEIRO N                                                                                                                                                       
133003  JUAZEIRO N                                                                                                                                                       
133004  JUAZEIRO N                                                                                                                                                       
133005  JUAZEIRO N                                                                                                                                                       
133006  JUAZEIRO N                                                                                                                                                       
133007  JUAZEIRO N                                                                                                                                                       
133008  JUAZEIRO N                                                                                                                                                       
133009  JUAZEIRO N                                                                                                                                                       
   057  MARACANAU I      3   EX                                                                                                                                                0.
057001  MARACANAU I                                                                                                                                                              
057002  MARACANAU I                                                                                                                                                              
057003  MARACANAU I                                                                                                                                                              
057004  MARACANAU I                                                                                                                                                              
057005  MARACANAU I                                                                                                                                                              
057006  MARACANAU I                                                                                                                                                              
057007  MARACANAU I                                                                                                                                                              
057008  MARACANAU I                                                                                                                                                              
   135  MARAMBAIA        3   EX                                                                                                                                                0.
135001  MARAMBAIA                                                                                                                                                        
135002  MARAMBAIA                                                                                                                                                        
135003  MARAMBAIA                                                                                                                                                        
135004  MARAMBAIA                                                                                                                                                        
135005  MARAMBAIA                                                                                                                                                        
135006  MARAMBAIA                                                                                                                                                        
135007  MARAMBAIA                                                                                                                                                        
135008  MARAMBAIA                                                                                                                                                        
   164  MURICY           3   EX                                                                                                                                                0.
164001  MURICY                                                                                                                                                           
164002  MURICY                                                                                                                                                           
164003  MURICY                                                                                                                                                           
164004  MURICY                                                                                                                                                           
164005  MURICY                                                                                                                                                           
164006  MURICY                                                                                                                                                           
164007  MURICY                                                                                                                                                           
