ANO  USIN    JAN    FEV    MAR    ABR    MAI    JUN    JUL    AGO    SET    OUT    NOV    DEZ
XXXX  XXX XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X
2019  101   0.00   0.00   0.00   0.00   0.00  -0.55  -0.55  -0.55  -0.55  -0.56  -0.64  -1.06
2020  101  -1.75  -1.53  -0.94  -0.52  -0.55  -0.56  -0.56  -0.56  -0.56  -0.57  -0.65  -1.07
2021  101  -1.79  -1.56  -0.96  -0.52  -0.55  -0.56  -0.56  -0.56  -0.56  -0.57  -0.65  -1.09
2022  101  -1.82  -1.59  -0.97  -0.52  -0.56  -0.56  -0.57  -0.57  -0.57  -0.58  -0.66  -1.11
2023  101  -1.86  -1.62  -0.99  -0.53  -0.56  -0.57  -0.57  -0.57  -0.57  -0.58  -0.67  -1.13
2019  102   0.00   0.00   0.00   0.00   0.00  -0.03  -0.03  -0.03  -0.03  -0.03  -0.05  -0.13
2020  102  -0.43  -0.31  -0.12  -0.01  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.05  -0.14
2021  102  -0.44  -0.32  -0.12  -0.01  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.05  -0.14
2022  102  -0.46  -0.32  -0.13  -0.01  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.05  -0.14
2023  102  -0.47  -0.33  -0.13  -0.01  -0.02  -0.03  -0.03  -0.03  -0.03  -0.03  -0.05  -0.14
2019  102   0.00   0.00   0.00   0.00   0.00 -25.50 -33.80 -40.80 -61.30 -46.20 -36.60 -27.00
2020  102 -20.90 -21.00 -18.00 -18.00 -18.00 -25.50 -33.80 -40.80 -61.30 -46.20 -36.60 -27.00
2021  102 -20.90 -21.00 -18.00 -18.00 -18.00 -25.50 -33.80 -40.80 -61.30 -46.20 -36.60 -27.00
2022  102 -20.90 -21.00 -18.00 -18.00 -18.00 -25.50 -33.80 -40.80 -61.30 -46.20 -36.60 -27.00
2023  102 -20.90 -21.00 -18.00 -18.00 -18.00 -25.50 -33.80 -40.80 -61.30 -46.20 -36.60 -27.00
2019  103   0.00   0.00   0.00   0.00   0.00  -0.78  -0.79  -0.81  -0.83  -0.84  -0.88  -0.88
2020  103  -0.92  -0.90  -0.85  -0.79  -0.78  -0.79  -0.80  -0.82  -0.84  -0.85  -0.89  -0.89
2021  103  -0.93  -0.91  -0.86  -0.79  -0.79  -0.80  -0.81  -0.83  -0.85  -0.86  -0.91  -0.90
2022  103  -0.95  -0.92  -0.87  -0.80  -0.80  -0.81  -0.82  -0.84  -0.86  -0.87  -0.92  -0.91
2023  103  -0.96  -0.93  -0.88  -0.81  -0.81  -0.82  -0.82  -0.84  -0.87  -0.88  -0.93  -0.92
2019  103   0.00   0.00   0.00   0.00   0.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00
2020  103 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00
2021  103 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00
2022  103 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00
2023  103 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00 -75.00
2019  110   0.00   0.00   0.00   0.00   0.00  -0.02  -0.02  -0.02  -0.02  -0.02  -0.03  -0.03
2020  110  -0.06  -0.05  -0.03  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.03
2021  110  -0.06  -0.05  -0.03  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.03
2022  110  -0.06  -0.05  -0.03  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.03
2023  110  -0.06  -0.05  -0.03  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.02  -0.03
2019  111   0.00   0.00   0.00   0.00   0.00  -0.32  -0.32  -0.32  -0.32  -0.32  -0.38  -0.50
2020  111  -0.72  -0.60  -0.42  -0.31  -0.31  -0.32  -0.32  -0.32  -0.32  -0.33  -0.38  -0.51
2021  111  -0.73  -0.61  -0.43  -0.31  -0.32  -0.32  -0.32  -0.32  -0.32  -0.33  -0.39  -0.51
2022  111  -0.75  -0.62  -0.44  -0.31  -0.32  -0.32  -0.33  -0.33  -0.33  -0.33  -0.39  -0.52
2023  111  -0.76  -0.63  -0.44  -0.32  -0.32  -0.33  -0.33  -0.33  -0.33  -0.34  -0.39  -0.53
2019  112   0.00   0.00   0.00   0.00   0.00  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.02
2020  112  -0.03  -0.03  -0.02  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.02
2021  112  -0.03  -0.03  -0.02  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.02
2022  112  -0.03  -0.03  -0.02  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.02
2023  112  -0.03  -0.03  -0.02  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.03
2019  113   0.00   0.00   0.00   0.00   0.00  -0.06  -0.06  -0.06  -0.06  -0.07  -0.08  -0.28
2020  113  -0.48  -0.35  -0.16  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.08  -0.28
2021  113  -0.49  -0.36  -0.16  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.09  -0.29
2022  113  -0.50  -0.36  -0.16  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.09  -0.29
2023  113  -0.51  -0.37  -0.17  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.09  -0.30
2019  114   0.00   0.00   0.00   0.00   0.00  -0.06  -0.06  -0.06  -0.06  -0.06  -0.10  -0.40
2020  114  -0.62  -0.43  -0.16  -0.04  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.10  -0.41
2021  114  -0.64  -0.44  -0.17  -0.04  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.10  -0.42
2022  114  -0.65  -0.45  -0.17  -0.04  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.10  -0.43
2023  114  -0.67  -0.46  -0.17  -0.04  -0.05  -0.06  -0.06  -0.06  -0.06  -0.06  -0.11  -0.44
2019  115   0.00   0.00   0.00   0.00   0.00  -0.05  -0.05  -0.08  -0.05  -0.05  -0.09  -0.05
2020  115  -0.05  -0.05  -0.05  -0.09  -0.05  -0.05  -0.05  -0.08  -0.05  -0.05  -0.09  -0.05
2021  115  -0.05  -0.05  -0.05  -0.09  -0.05  -0.05  -0.05  -0.08  -0.06  -0.06  -0.09  -0.06
2022  115  -0.05  -0.05  -0.06  -0.10  -0.06  -0.06  -0.06  -0.09  -0.06  -0.06  -0.10  -0.06
2023  115  -0.06  -0.06  -0.06  -0.10  -0.06  -0.06  -0.06  -0.09  -0.06  -0.06  -0.10  -0.06
2019  215   0.00   0.00   0.00   0.00   0.00  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22
2020  215  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22
2021  215  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22
2022  215  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22
2023  215  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22  -0.22
2019  215   0.00   0.00   0.00   0.00   0.00  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20
2020  215  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20
2021  215  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20
2022  215  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20
2023  215  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20  -7.20
2019  154   0.00   0.00   0.00   0.00   0.00  -3.19  -3.15  -4.07  -4.10  -3.24  -1.21  -1.17
2020  154  -1.45  -2.95  -2.31  -3.29  -3.38  -3.24  -3.20  -4.14  -4.17  -3.30  -1.22  -1.18
2021  154  -1.47  -3.00  -2.34  -3.34  -3.43  -3.29  -3.25  -4.21  -4.24  -3.35  -1.22  -1.19
2022  154  -1.48  -3.04  -2.38  -3.40  -3.49  -3.34  -3.30  -4.28  -4.31  -3.40  -1.23  -1.19
2023  154  -1.49  -3.09  -2.41  -3.45  -3.54  -3.39  -3.35  -4.35  -4.38  -3.45  -1.24  -1.20
2019  169   0.00   0.00   0.00   0.00   0.00 -89.53 -82.84 -98.95 -104.2 -54.95 -19.67 -18.74
2020  169 -56.76 -69.77 -34.33 -81.25 -84.64 -90.97 -84.17 -100.6 -105.9 -55.82 -19.96 -19.00
2021  169 -57.64 -70.87 -34.85 -82.54 -85.98 -92.42 -85.51 -102.2 -107.6 -56.69 -20.24 -19.27
2022  169 -58.53 -71.97 -35.36 -83.83 -87.32 -93.87 -86.84 -103.8 -109.3 -57.56 -20.52 -19.54
2023  169 -59.41 -73.07 -35.88 -85.12 -88.67 -95.31 -88.18 -105.4-111.00 -58.43 -20.80 -19.80
2019  169   0.00   0.00   0.00   0.00   0.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00
2020  169   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00
2021  169   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00
2022  169   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00
2023  169   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00   1.00
2019  172   0.00   0.00   0.00   0.00   0.00 -64.54 -71.83 -84.30 -96.71 -97.60 -98.81 -65.38
2020  172 -83.68 -70.77 -39.41 -74.26 -75.67 -65.28 -72.69 -85.37 -97.99 -98.89 -100.1 -66.14
2021  172 -84.72 -71.60 -39.73 -75.15 -76.58 -66.02 -73.55 -86.45 -99.27 -100.2 -101.4 -66.89
2022  172 -85.77 -72.43 -40.05 -76.04 -77.49 -66.76 -74.42 -87.52 -100.5 -101.5 -102.8 -67.65
2023  172 -86.81 -73.27 -40.37 -76.93 -78.40 -67.50 -75.28 -88.59 -101.8 -102.8 -104.1 -68.40
2019  176   0.00   0.00   0.00   0.00   0.00  -1.51  -1.46  -2.12  -3.02  -2.87  -3.22  -2.01
2020  176  -2.87  -2.48  -1.08  -2.54  -2.38  -1.53  -1.48  -2.15  -3.07  -2.91  -3.27  -2.04
2021  176  -2.91  -2.51  -1.10  -2.58  -2.42  -1.55  -1.50  -2.18  -3.12  -2.95  -3.33  -2.07
2022  176  -2.95  -2.55  -1.11  -2.62  -2.45  -1.57  -1.53  -2.21  -3.16  -3.01  -3.38  -2.11
2023  176  -3.01  -2.60  -1.12  -2.66  -2.50  -1.59  -1.55  -2.25  -3.22  -3.05  -3.43  -2.14
2019  178   0.00   0.00   0.00   0.00   0.00  -0.19  -0.21  -0.20  -0.30  -0.34  -0.43  -0.30
2020  178  -0.38  -0.37  -0.25  -0.35  -0.32  -0.20  -0.22  -0.20  -0.31  -0.35  -0.44  -0.31
2021  178  -0.38  -0.37  -0.25  -0.35  -0.32  -0.20  -0.22  -0.20  -0.31  -0.35  -0.45  -0.31
2022  178  -0.39  -0.38  -0.26  -0.36  -0.32  -0.20  -0.22  -0.21  -0.32  -0.36  -0.45  -0.32
2023  178  -0.39  -0.38  -0.26  -0.36  -0.33  -0.20  -0.23  -0.21  -0.32  -0.36  -0.46  -0.32
2019  189   0.00   0.00   0.00   0.00   0.00  -7.34  -7.80 -10.64 -12.86 -11.61  -5.75  -3.85
2020  189  -6.16  -7.43  -5.33  -6.91  -8.18  -7.52  -8.00 -10.92 -13.20 -11.91  -5.89  -3.93
2021  189  -6.31  -7.61  -5.45  -7.08  -8.38  -7.71  -8.19 -11.20 -13.54 -12.22  -6.03  -4.02
2022  189  -6.45  -7.80  -5.57  -7.25  -8.58  -7.89  -8.39 -11.47 -13.88 -12.52  -6.17  -4.10
2023  189  -6.60  -7.98  -5.70  -7.41  -8.79  -8.07  -8.59 -11.75 -14.22 -12.83  -6.31  -4.19
2019  190   0.00   0.00   0.00   0.00   0.00  -4.50  -5.02  -5.57  -5.91  -3.98  -1.98  -0.87
2020  190  -0.51  -0.87  -0.59  -1.63  -3.84  -4.62  -5.16  -5.72  -6.07  -4.09  -2.03  -0.89
2021  190  -0.52  -0.88  -0.60  -1.67  -3.94  -4.75  -5.30  -5.87  -6.23  -4.20  -2.08  -0.91
2022  190  -0.53  -0.90  -0.61  -1.71  -4.04  -4.87  -5.44  -6.03  -6.40  -4.31  -2.13  -0.93
2023  190  -0.54  -0.92  -0.62  -1.75  -4.14  -4.99  -5.57  -6.18  -6.56  -4.42  -2.18  -0.95
2019  294   0.00   0.00   0.00   0.00   0.00  -1.07  -1.92  -2.23  -2.35  -0.57  -0.17  -0.17
2020  294  -0.19  -0.20  -0.61  -1.29  -1.40  -1.09  -1.96  -2.27  -2.39  -0.58  -0.17  -0.17
2021  294  -0.19  -0.20  -0.62  -1.31  -1.42  -1.11  -1.99  -2.30  -2.42  -0.59  -0.17  -0.17
2022  294  -0.20  -0.20  -0.62  -1.33  -1.44  -1.12  -2.02  -2.34  -2.46  -0.59  -0.17  -0.17
2023  294  -0.20  -0.20  -0.63  -1.35  -1.46  -1.14  -2.05  -2.37  -2.50  -0.60  -0.17  -0.17
2019  294   0.00   0.00   0.00   0.00   0.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00
2020  294  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00
2021  294  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00
2022  294  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00
2023  294  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00  -1.00
2019  295   0.00   0.00   0.00   0.00   0.00  -6.60  -6.37  -5.64  -6.40  -3.87  -2.84  -2.75
2020  295  -3.31  -6.69  -4.29  -7.75  -5.13  -6.69  -6.46  -5.72  -6.50  -3.92  -2.87  -2.78
2021  295  -3.35  -6.78  -4.35  -7.86  -5.20  -6.79  -6.55  -5.80  -6.59  -3.97  -2.90  -2.81
2022  295  -3.39  -6.88  -4.40  -7.98  -5.27  -6.88  -6.64  -5.88  -6.68  -4.02  -2.93  -2.84
2023  295  -3.43  -6.97  -4.46  -8.09  -5.34  -6.98  -6.73  -5.96  -6.77  -4.07  -2.96  -2.87
2019  298   0.00   0.00   0.00   0.00   0.00  -0.39  -0.40  -0.51  -0.50  -0.36  -0.13  -0.13
2020  298  -0.13  -0.26  -0.24  -0.38  -0.43  -0.40  -0.41  -0.52  -0.51  -0.37  -0.13  -0.13
2021  298  -0.13  -0.27  -0.24  -0.39  -0.43  -0.41  -0.42  -0.53  -0.52  -0.37  -0.13  -0.13
2022  298  -0.13  -0.27  -0.24  -0.39  -0.44  -0.41  -0.42  -0.54  -0.53  -0.38  -0.13  -0.13
2023  298  -0.13  -0.28  -0.25  -0.40  -0.45  -0.42  -0.43  -0.55  -0.54  -0.38  -0.13  -0.13
2019  308   0.00   0.00   0.00   0.00   0.00  -2.59  -2.50  -2.22  -2.52  -1.52  -1.11  -1.08
2020  308  -1.30  -2.63  -1.69  -3.04  -2.01  -2.63  -2.54  -2.25  -2.55  -1.54  -1.13  -1.09
2021  308  -1.32  -2.66  -1.71  -3.09  -2.04  -2.67  -2.57  -2.28  -2.59  -1.56  -1.14  -1.10
2022  308  -1.33  -2.70  -1.73  -3.13  -2.07  -2.70  -2.61  -2.31  -2.62  -1.58  -1.15  -1.12
2023  308  -1.35  -2.74  -1.75  -3.18  -2.10  -2.74  -2.65  -2.34  -2.66  -1.60  -1.16  -1.13
2019  267   0.00   0.00   0.00   0.00   0.00  -2.39  -2.47  -2.56  -2.34  -1.57  -1.30  -1.30
2020  267  -1.33  -1.34  -1.30  -1.86  -2.06  -2.46  -2.54  -2.63  -2.41  -1.61  -1.33  -1.33
2021  267  -1.36  -1.38  -1.33  -1.91  -2.11  -2.52  -2.61  -2.70  -2.47  -1.65  -1.36  -1.36
2022  267  -1.40  -1.41  -1.36  -1.95  -2.16  -2.59  -2.68  -2.77  -2.53  -1.69  -1.39  -1.39
2023  267  -1.43  -1.44  -1.39  -2.00  -2.22  -2.65  -2.74  -2.84  -2.60  -1.73  -1.42  -1.42
2019  272   0.00   0.00   0.00   0.00   0.00  -0.06  -0.06  -0.07  -0.07  -0.07  -0.06  -0.06
2020  272  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.07  -0.07  -0.06  -0.06
2021  272  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.07  -0.07  -0.06  -0.06
2022  272  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.07  -0.07  -0.06  -0.06
2023  272  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.06  -0.07  -0.07  -0.07  -0.06  -0.06
2019  275   0.00   0.00   0.00   0.00   0.00 -57.70 -59.25 -63.74 -54.82 -20.26 -15.57 -15.57
2020  275 -16.96 -18.61 -15.77 -42.66 -49.49 -59.37 -60.97 -65.60 -56.40 -20.77 -15.93 -15.93
2021  275 -17.36 -19.05 -16.13 -43.83 -50.87 -61.04 -62.69 -67.46 -57.99 -21.28 -16.30 -16.30
2022  275 -17.76 -19.50 -16.49 -45.00 -52.24 -62.72 -64.41 -69.32 -59.57 -21.79 -16.66 -16.66
2023  275 -18.15 -19.95 -16.85 -46.17 -53.62 -64.39 -66.14 -71.18 -61.15 -22.30 -17.03 -17.02
2019  277   0.00   0.00   0.00   0.00   0.00  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03
2020  277  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03
2021  277  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03
2022  277  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03
2023  277  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.03  -0.04
2019  280   0.00   0.00   0.00   0.00   0.00  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2020  280  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2021  280  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2022  280   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
2023  280   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
2019  284   0.00   0.00   0.00   0.00   0.00  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2020  284  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2021  284  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2022  284  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2023  284  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01  -0.01
2019  286   0.00   0.00   0.00   0.00   0.00  -0.80  -0.80  -0.80  -0.80  -0.80  -0.80  -0.80
2020  286  -0.82  -0.82  -0.82  -0.82  -0.82  -0.82  -0.82  -0.82  -0.82  -0.82  -0.82  -0.82
2021  286  -0.84  -0.84  -0.84  -0.84  -0.84  -0.84  -0.84  -0.84  -0.84  -0.84  -0.84  -0.84
2022  286  -0.86  -0.86  -0.86  -0.86  -0.86  -0.86  -0.86  -0.86  -0.86  -0.86  -0.86  -0.86
2023  286  -0.87  -0.87  -0.87  -0.87  -0.87  -0.87  -0.87  -0.87  -0.87  -0.87  -0.87  -0.87
2019  286   0.00   0.00   0.00   0.00   0.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00
2020  286 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00
2021  286 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00
2022  286 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00
2023  286 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00 -45.00
2019  288   0.00   0.00   0.00   0.00   0.00  -7.34  -7.56  -7.59  -7.28  -6.52  -5.85  -5.81
2020  288  -5.82  -5.84  -5.85  -6.34  -7.13  -7.56  -7.79  -7.82  -7.50  -6.73  -6.03  -5.99
2021  288  -6.00  -6.02  -6.03  -6.53  -7.34  -7.78  -8.02  -8.05  -7.72  -6.94  -6.21  -6.17
2022  288  -6.18  -6.20  -6.21  -6.72  -7.55  -8.00  -8.25  -8.28  -7.94  -7.15  -6.39  -6.35
2023  288  -6.36  -6.38  -6.39  -6.91  -7.76  -8.22  -8.48  -8.51  -8.16  -7.36  -6.57  -6.53
2019  291   0.00   0.00   0.00   0.00   0.00 -22.64 -24.00 -24.30 -22.66  -4.47  -2.39  -2.40
2020  291  -4.07  -7.92  -2.96 -17.99 -18.21 -23.33 -24.73 -25.03 -23.34  -4.59  -2.45  -2.46
2021  291  -4.17  -8.14  -3.03 -18.52 -18.75 -24.01 -25.46 -25.77 -24.03  -4.71  -2.51  -2.52
2022  291  -4.28  -8.37  -3.11 -19.04 -19.28 -24.70 -26.19 -26.51 -24.72  -4.84  -2.57  -2.58
2023  291  -4.39  -8.59  -3.18 -19.57 -19.81 -25.39 -26.92 -27.25 -25.41  -4.96  -2.63  -2.64
2019  292   0.00   0.00   0.00   0.00   0.00  -0.14  -0.14  -0.15  -0.14  -0.10  -0.10  -0.10
2020  292  -0.11  -0.10  -0.10  -0.13  -0.14  -0.14  -0.14  -0.15  -0.14  -0.10  -0.10  -0.10
2021  292  -0.11  -0.11  -0.10  -0.13  -0.14  -0.15  -0.15  -0.15  -0.14  -0.10  -0.10  -0.10
2022  292  -0.11  -0.11  -0.10  -0.13  -0.15  -0.15  -0.15  -0.16  -0.15  -0.10  -0.11  -0.11
2023  292  -0.11  -0.11  -0.10  -0.14  -0.15  -0.16  -0.16  -0.16  -0.15  -0.11  -0.11  -0.11
2019  302   0.00   0.00   0.00   0.00   0.00  -2.51  -2.57  -2.65  -2.46  -1.93  -1.89  -1.90
2020  302  -1.96  -1.94  -1.90  -2.23  -2.51  -2.58  -2.64  -2.72  -2.53  -1.98  -1.94  -1.95
2021  302  -2.01  -1.99  -1.94  -2.29  -2.57  -2.65  -2.71  -2.80  -2.60  -2.03  -1.99  -2.00
2022  302  -2.06  -2.04  -1.99  -2.35  -2.64  -2.72  -2.78  -2.87  -2.66  -2.08  -2.04  -2.05
2023  302  -2.11  -2.09  -2.04  -2.41  -2.71  -2.79  -2.85  -2.94  -2.73  -2.13  -2.09  -2.10
2019  303   0.00   0.00   0.00   0.00   0.00  -5.26  -5.05  -5.80  -5.78  -1.92  -1.42  -1.56
2020  303  -2.51  -2.40  -1.35  -4.79  -5.14  -5.42  -5.20  -5.97  -5.95  -1.97  -1.45  -1.60
2021  303  -2.57  -2.46  -1.38  -4.92  -5.29  -5.57  -5.35  -6.14  -6.12  -2.02  -1.49  -1.63
2022  303  -2.64  -2.52  -1.41  -5.06  -5.43  -5.73  -5.50  -6.31  -6.29  -2.07  -1.52  -1.67
2023  303  -2.71  -2.59  -1.44  -5.20  -5.58  -5.88  -5.65  -6.49  -6.46  -2.12  -1.56  -1.71
2019  306   0.00   0.00   0.00   0.00   0.00  -0.19  -0.20  -0.21  -0.17  -0.12  -0.12  -0.12
2020  306  -0.14  -0.13  -0.12  -0.15  -0.20  -0.20  -0.21  -0.21  -0.18  -0.13  -0.12  -0.12
2021  306  -0.14  -0.13  -0.12  -0.15  -0.20  -0.20  -0.21  -0.22  -0.18  -0.13  -0.13  -0.13
2022  306  -0.14  -0.13  -0.13  -0.15  -0.21  -0.21  -0.22  -0.22  -0.19  -0.13  -0.13  -0.13
2023  306  -0.15  -0.13  -0.13  -0.16  -0.21  -0.21  -0.22  -0.23  -0.19  -0.13  -0.13  -0.13
9999
