NUM   TIPO   MODIF  MI ANOI MF ANOF
XXXX XXXXX XXXXXXXX XX XXXX XX XXXX
 113 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 113 FCMAX    53.48  3 2018  3 2018                                                                                                                                                                     
 113 FCMAX    69.34  4 2018  4 2018                                                                                                                                                                     
 113 FCMAX    83.62  5 2018 12 2018                                                                                                                                                                     
 113 FCMAX   100.00  1 2019                                                                                                                                                                             
  93 POTEF   346.80  1 2018          CAMACARI D/G                                                                                                                                                       
  93 FCMAX     0.00  1 2018                                                                                                                                                                             
  52 POTEF   169.08  1 2018          CAMPINA GDE                                                                                                                                                        
 117 POTEF    13.12  1 2018          CAMPO MAIOR                                                                                                                                                        
 117 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 117 FCMAX    52.90  3 2018  3 2018                                                                                                                                                                     
 117 FCMAX    66.77  4 2018  7 2018                                                                                                                                                                     
 117 FCMAX    91.77  8 2018 12 2018                                                                                                                                                                     
 117 FCMAX   100.00  1 2019                                                                                                                                                                             
 119 POTEF    14.76  1 2018          CAUCAIA                                                                                                                                                            
 119 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 119 FCMAX    51.63  3 2018  3 2018                                                                                                                                                                     
 119 FCMAX    63.96  4 2018  4 2018                                                                                                                                                                     
 119 FCMAX    86.18  5 2018 12 2018                                                                                                                                                                     
 119 FCMAX   100.00  1 2019                                                                                                                                                                             
 121 POTEF    13.12  1 2018          CRATO                                                                                                                                                              
 121 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 121 FCMAX    64.02  3 2018  3 2018                                                                                                                                                                     
 121 FCMAX    77.90  4 2018  4 2018                                                                                                                                                                     
 121 FCMAX    90.40  5 2018 12 2018                                                                                                                                                                     
 121 FCMAX   100.00  1 2019                                                                                                                                                                             
 125 POTEF    14.76  1 2018          ENGUIA PECEM                                                                                                                                                       
 125 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 125 FCMAX    67.01  3 2018  3 2018                                                                                                                                                                     
 125 FCMAX    79.34  4 2018 12 2018                                                                                                                                                                     
 125 FCMAX   100.00  1 2019                                                                                                                                                                             
 106 POTEF    16.79  5 2018          ERB CANDEIAS                                                                                                                                                       
  74 POTEF   138.00  1 2018          FAFEN                                                                                                                                                              
  74 FCMAX    99.60  1 2018                                                                                                                                                                             
  42 POTEF   326.60  1 2018          FORTALEZA                                                                                                                                                          
  42 GTMIN  0223.00  1 2019                                                                                                                                                                             
  53 POTEF   148.80  1 2018          GLOBAL I                                                                                                                                                           
  53 IPTER     6.45  1 2019  1 2019                                                                                                                                                                     
  53 IPTER     7.14  2 2019  2 2019                                                                                                                                                                     
  53 IPTER     6.45  3 2019  3 2019                                                                                                                                                                     
  53 IPTER     6.67  4 2019  4 2019                                                                                                                                                                     
  53 IPTER    13.23  5 2019  5 2019                                                                                                                                                                     
  53 IPTER    11.33  6 2019  6 2019                                                                                                                                                                     
  53 IPTER    13.23  7 2019  7 2019                                                                                                                                                                     
  53 IPTER     6.45  8 2019  8 2019                                                                                                                                                                     
  53 IPTER     6.67  9 2019  9 2019                                                                                                                                                                     
  53 IPTER    13.23 10 2019 10 2019                                                                                                                                                                     
  53 IPTER    11.33 11 2019 11 2019                                                                                                                                                                     
  53 IPTER    15.16 12 2019 12 2019                                                                                                                                                                     
  53 IPTER     5.27  1 2020  1 2020                                                                                                                                                                     
  53 IPTER     5.29  2 2020  2 2020                                                                                                                                                                     
  53 IPTER     4.95  3 2020  3 2020                                                                                                                                                                     
  53 IPTER     5.11  4 2020  4 2020                                                                                                                                                                     
  53 IPTER     4.95  5 2020  5 2020                                                                                                                                                                     
  53 IPTER     8.67  6 2020  6 2020                                                                                                                                                                     
  53 IPTER     9.14  7 2020  7 2020                                                                                                                                                                     
  53 IPTER     8.71  8 2020  8 2020                                                                                                                                                                     
  53 IPTER     8.22  9 2020  9 2020                                                                                                                                                                     
  53 IPTER     9.46 10 2020 10 2020                                                                                                                                                                     
  53 IPTER     4.67 11 2020 11 2020                                                                                                                                                                     
  53 IPTER     4.95 12 2020  1 2021                                                                                                                                                                     
  53 IPTER     5.48  2 2021  2 2021                                                                                                                                                                     
  53 IPTER     4.95  3 2021  3 2021                                                                                                                                                                     
  53 IPTER     5.11  4 2021  4 2021                                                                                                                                                                     
  53 IPTER     8.71  5 2021  5 2021                                                                                                                                                                     
  53 IPTER     8.22  6 2021  6 2021                                                                                                                                                                     
  53 IPTER     8.71  7 2021  8 2021                                                                                                                                                                     
  53 IPTER     8.22  9 2021  9 2021                                                                                                                                                                     
  53 IPTER     4.95 10 2021 10 2021                                                                                                                                                                     
  53 IPTER     5.11 11 2021 11 2021                                                                                                                                                                     
  53 IPTER     4.95 12 2021  1 2022                                                                                                                                                                     
  53 IPTER     5.48  2 2022  2 2022                                                                                                                                                                     
  53 IPTER     4.95  3 2022  3 2022                                                                                                                                                                     
  53 IPTER     5.11  4 2022  4 2022                                                                                                                                                                     
  53 IPTER     6.45  5 2022  5 2022                                                                                                                                                                     
  53 IPTER     6.67  6 2022  6 2022                                                                                                                                                                     
  53 IPTER     6.45  7 2022  8 2022                                                                                                                                                                     
  53 IPTER     6.67  9 2022  9 2022                                                                                                                                                                     
  53 IPTER     4.95 10 2022 10 2022                                                                                                                                                                     
  53 IPTER     5.11 11 2022 11 2022                                                                                                                                                                     
  53 IPTER     4.95 12 2022                                                                                                                                                                             
  55 POTEF   148.80  1 2018          GLOBAL II                                                                                                                                                          
  55 IPTER     6.45  1 2019  1 2019                                                                                                                                                                     
  55 IPTER     7.14  2 2019  2 2019                                                                                                                                                                     
  55 IPTER     6.45  3 2019  3 2019                                                                                                                                                                     
  55 IPTER     6.67  4 2019  4 2019                                                                                                                                                                     
  55 IPTER    12.90  5 2019  5 2019                                                                                                                                                                     
  55 IPTER    11.78  6 2019  6 2019                                                                                                                                                                     
  55 IPTER    13.23  7 2019  7 2019                                                                                                                                                                     
  55 IPTER     6.45  8 2019  8 2019                                                                                                                                                                     
  55 IPTER     6.67  9 2019  9 2019                                                                                                                                                                     
  55 IPTER    12.90 10 2019 10 2019                                                                                                                                                                     
  55 IPTER    11.78 11 2019 11 2019                                                                                                                                                                     
  55 IPTER    15.38 12 2019 12 2019                                                                                                                                                                     
  55 IPTER     4.95  1 2020  1 2020                                                                                                                                                                     
  55 IPTER     5.29  2 2020  2 2020                                                                                                                                                                     
  55 IPTER     4.95  3 2020  3 2020                                                                                                                                                                     
  55 IPTER     5.11  4 2020  4 2020                                                                                                                                                                     
  55 IPTER     4.95  5 2020  5 2020                                                                                                                                                                     
  55 IPTER     8.22  6 2020  6 2020                                                                                                                                                                     
  55 IPTER     8.71  7 2020  8 2020                                                                                                                                                                     
  55 IPTER     8.67  9 2020  9 2020                                                                                                                                                                     
  55 IPTER     8.71 10 2020 10 2020                                                                                                                                                                     
  55 IPTER     5.11 11 2020 11 2020                                                                                                                                                                     
  55 IPTER     4.95 12 2020  1 2021                                                                                                                                                                     
  55 IPTER     5.48  2 2021  2 2021                                                                                                                                                                     
  55 IPTER     4.95  3 2021  3 2021                                                                                                                                                                     
  55 IPTER     5.11  4 2021  4 2021                                                                                                                                                                     
  55 IPTER     4.52  5 2021  5 2021                                                                                                                                                                     
  55 IPTER     5.11  6 2021  6 2021                                                                                                                                                                     
  55 IPTER     4.52  7 2021  7 2021                                                                                                                                                                     
  55 IPTER     8.71  8 2021  8 2021                                                                                                                                                                     
  55 IPTER     8.22  9 2021  9 2021                                                                                                                                                                     
  55 IPTER     8.71 10 2021 10 2021                                                                                                                                                                     
  55 IPTER     8.22 11 2021 11 2021                                                                                                                                                                     
  55 IPTER     8.71 12 2021 12 2021                                                                                                                                                                     
  55 IPTER     4.95  1 2022  1 2022                                                                                                                                                                     
  55 IPTER     5.48  2 2022  2 2022                                                                                                                                                                     
  55 IPTER     4.52  3 2022  3 2022                                                                                                                                                                     
  55 IPTER     5.11  4 2022  4 2022                                                                                                                                                                     
  55 IPTER     4.52  5 2022  5 2022                                                                                                                                                                     
  55 IPTER     5.11  6 2022  6 2022                                                                                                                                                                     
  55 IPTER     4.52  7 2022  7 2022                                                                                                                                                                     
  55 IPTER     6.45  8 2022  8 2022                                                                                                                                                                     
  55 IPTER     6.67  9 2022  9 2022                                                                                                                                                                     
  55 IPTER     6.45 10 2022 10 2022                                                                                                                                                                     
  55 IPTER     6.67 11 2022 11 2022                                                                                                                                                                     
  55 IPTER     0.00 12 2022                                                                                                                                                                             
 127 POTEF    14.76  1 2018          IGUATU                                                                                                                                                             
 127 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 127 FCMAX    50.34  3 2018  3 2018                                                                                                                                                                     
 127 FCMAX    62.67  4 2018  4 2018                                                                                                                                                                     
 127 FCMAX    96.00  5 2018 12 2018                                                                                                                                                                     
 127 FCMAX   100.00  1 2019                                                                                                                                                                             
 133 POTEF    14.76  1 2018          JUAZEIRO N                                                                                                                                                         
 133 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 133 FCMAX    64.50  3 2018  3 2018                                                                                                                                                                     
 133 FCMAX    76.83  4 2018  4 2018                                                                                                                                                                     
 133 FCMAX    87.94  5 2018 12 2018                                                                                                                                                                     
 133 FCMAX   100.00  1 2019                                                                                                                                                                             
  57 POTEF   168.00  1 2018          MARACANAU I                                                                                                                                                        
  57 FCMAX    98.03  1 2018                                                                                                                                                                             
  57 IPTER    12.50  1 2019  4 2019                                                                                                                                                                     
  57 IPTER     0.00  5 2019 12 2019                                                                                                                                                                     
 135 POTEF    13.12  1 2018          MARAMBAIA                                                                                                                                                          
 135 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 135 FCMAX    41.39  3 2018  3 2018                                                                                                                                                                     
 135 FCMAX    55.26  4 2018  7 2018                                                                                                                                                                     
 135 FCMAX    80.26  8 2018 12 2018                                                                                                                                                                     
 135 FCMAX   100.00  1 2019                                                                                                                                                                             
 164 POTEF   147.16  1 2018          MURICY                                                                                                                                                             
 138 POTEF    13.12  1 2018          NAZARIA                                                                                                                                                            
 138 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 138 FCMAX    46.19  3 2018  3 2018                                                                                                                                                                     
 138 FCMAX    60.06  4 2018  7 2018                                                                                                                                                                     
 138 FCMAX    72.56  8 2018 12 2018                                                                                                                                                                     
 138 FCMAX   100.00  1 2019                                                                                                                                                                             
 167 POTEF   720.28  1 2018          P. PECEM I                                                                                                                                                         
 224 POTEF  1515.64  1 2020          P. SERGIPE I                                                                                                                                                       
 160 POTEF    94.08  1 2018          PAU FERRO I                                                                                                                                                        
  98 POTEF   200.79  1 2018          PERNAMBU_III                                                                                                                                                       
 144 POTEF   136.20  1 2018          PETROLINA                                                                                                                                                          
 144 FCMAX    96.92  1 2018                                                                                                                                                                             
 151 POTEF    53.12  1 2018          POTIGUAR                                                                                                                                                           
 161 POTEF    66.40  1 2018          POTIGUAR III                                                                                                                                                       
 161 FCMAX    82.50  1 2018                                                                                                                                                                             
 147 POTEF    28.02  4 2020          PROSPERIDADE                                                                                                                                                       
 170 POTEF   381.26  1 2018          SUAPE II                                                                                                                                                           
  43 POTEF   185.90  1 2018          TERMOBAHIA                                                                                                                                                         
  43 FCMAX    85.50  1 2018                                                                                                                                                                             
 152 POTEF    49.73  1 2018          TERMOCABO                                                                                                                                                          
 159 POTEF   143.04  1 2018          TERMOMANAUS                                                                                                                                                        
  67 POTEF   170.85  1 2018          TERMONE                                                                                                                                                            
  69 POTEF   170.85  1 2018          TERMOPB                                                                                                                                                            
  96 POTEF   532.76  1 2018          TERMOPE                                                                                                                                                            
  96 GTMIN  0348.80  1 2018                                                                                                                                                                             
  83 POTEF   367.90  1 2018          VALE DO ACU                                                                                                                                                        
  83 FCMAX    84.30  1 2018                                                                                                                                                                             
 201 POTEF   166.00  1 2018          APARECIDA                                                                                                                                                          
 201 GTMIN  0150.00  1 2018  2 2018                                                                                                                                                                     
 201 GTMIN   143.50  3 2018  3 2018                                                                                                                                                                     
 201 GTMIN   116.04  4 2018  4 2018                                                                                                                                                                     
 201 GTMIN  0150.00  5 2018  5 2018                                                                                                                                                                     
 201 GTMIN   116.04  6 2018  6 2018                                                                                                                                                                     
 201 GTMIN  0150.00  7 2018 11 2018                                                                                                                                                                     
 201 GTMIN   143.21 12 2018 12 2018                                                                                                                                                                     
 201 GTMIN   143.35  1 2019  7 2020                                                                                                                                                                     
 201 FCMAX     0.00  8 2020                                                                                                                                                                             
 203 POTEF    85.38  1 2018          C. ROCHA                                                                                                                                                           
 203 GTMIN  0067.00  1 2018                                                                                                                                                                             
 318 POTEF    40.00  1 2018  3 2019  FLORES LT1                                                                                                                                                         
 318 FCMAX     0.00  1 2018                                                                                                                                                                             
 319 POTEF    40.00  1 2018  3 2019  FLORES LT2                                                                                                                                                         
 319 FCMAX     0.00  1 2018                                                                                                                                                                             
  73 POTEF   165.87  1 2018          GERAMAR I                                                                                                                                                          
  70 POTEF   165.87  1 2018          GERAMAR II                                                                                                                                                         
 317 POTEF    25.00  1 2018  3 2019  IRANDUBA                                                                                                                                                           
 317 FCMAX     0.00  1 2018                                                                                                                                                                             
 204 POTEF    75.48  1 2018          JARAQUI                                                                                                                                                            
 204 FCMAX    86.95  1 2018                                                                                                                                                                             
 204 GTMIN    62.99  1 2018                                                                                                                                                                             
 205 POTEF    66.80  1 2018          MANAUARA                                                                                                                                                           
 205 FCMAX    99.43  1 2018                                                                                                                                                                             
 205 IPTER     0.39  1 2018                                                                                                                                                                             
 205 GTMIN  0064.50  1 2018                                                                                                                                                                             
 212 POTEF   518.80  1 2018          MARANHAO III                                                                                                                                                       
 212 GTMIN   482.05  6 2018 11 2018                                                                                                                                                                     
 212 GTMIN   482.05  6 2019 11 2019                                                                                                                                                                     
 212 GTMIN  0483.37  6 2020 11 2020                                                                                                                                                                     
 212 GTMIN   482.05  6 2021 11 2021                                                                                                                                                                     
 212 GTMIN   482.05  6 2022 11 2022                                                                                                                                                                     
  36 POTEF   337.60  1 2018          MARANHAO IV                                                                                                                                                        
  21 POTEF   337.60  1 2018          MARANHAO V                                                                                                                                                         
 140 POTEF   189.55  1 2018 12 2018  MAUA 3                                                                                                                                                             
 140 FCMAX     0.00  1 2018  2 2018                                                                                                                                                                     
 140 POTEF   590.75  1 2019                                                                                                                                                                             
 140 FCMAX    99.71  3 2018 12 2018                                                                                                                                                                     
 140 FCMAX    98.69  1 2019                                                                                                                                                                             
 140 GTMIN  0000.00  3 2018  3 2018                                                                                                                                                                     
 140 GTMIN  0000.00  4 2018  4 2018                                                                                                                                                                     
 140 GTMIN  0000.00  5 2018  5 2018                                                                                                                                                                     
 140 GTMIN  0000.00  6 2018  6 2018                                                                                                                                                                     
 140 GTMIN  0000.00  7 2018  7 2018                                                                                                                                                                     
 140 GTMIN  0000.00  8 2018  8 2018                                                                                                                                                                     
 140 GTMIN  0000.00  9 2018  9 2018                                                                                                                                                                     
 140 GTMIN  0000.00 10 2018 10 2018                                                                                                                                                                     
 140 GTMIN  0000.00 11 2018 11 2018                                                                                                                                                                     
 140 GTMIN  0000.00 12 2018 12 2018                                                                                                                                                                     
 140 GTMIN  0264.00  1 2019  7 2020                                                                                                                                                                     
 140 GTMIN  0264.00  8 2020  8 2020                                                                                                                                                                     
 140 GTMIN  0264.00  9 2020  9 2020                                                                                                                                                                     
 140 GTMIN  0264.00 10 2020 10 2020                                                                                                                                                                     
 140 GTMIN  0264.00 11 2020 11 2020                                                                                                                                                                     
 140 GTMIN  0264.00 12 2020 12 2020                                                                                                                                                                     
 140 GTMIN  0264.00  1 2021  1 2021                                                                                                                                                                     
 140 GTMIN  0264.00  2 2021  2 2021                                                                                                                                                                     
 140 GTMIN  0264.00  3 2021  3 2021                                                                                                                                                                     
 140 GTMIN  0264.00  4 2021  4 2021                                                                                                                                                                     
 140 GTMIN  0264.00  5 2021  5 2021                                                                                                                                                                     
 140 GTMIN  0264.00  6 2021  6 2021                                                                                                                                                                     
 140 GTMIN  0264.00  7 2021  7 2021                                                                                                                                                                     
 140 GTMIN  0264.00  8 2021  8 2021                                                                                                                                                                     
 140 GTMIN  0264.00  9 2021  9 2021                                                                                                                                                                     
 140 GTMIN  0264.00 10 2021 10 2021                                                                                                                                                                     
 140 GTMIN  0264.00 11 2021 11 2021                                                                                                                                                                     
 140 GTMIN  0264.00 12 2021 12 2021                                                                                                                                                                     
 140 GTMIN  0264.00  1 2022  1 2022                                                                                                                                                                     
 140 GTMIN  0264.00  2 2022  2 2022                                                                                                                                                                     
 140 GTMIN  0264.00  3 2022  3 2022                                                                                                                                                                     
 140 GTMIN  0264.00  4 2022  4 2022                                                                                                                                                                     
 140 GTMIN  0264.00  5 2022  5 2022                                                                                                                                                                     
 140 GTMIN  0264.00  6 2022  6 2022                                                                                                                                                                     
 140 GTMIN  0264.00  7 2022  7 2022                                                                                                                                                                     
 140 GTMIN  0264.00  8 2022  8 2022                                                                                                                                                                     
 140 GTMIN  0264.00  9 2022  9 2022                                                                                                                                                                     
 140 GTMIN  0264.00 10 2022 10 2022                                                                                                                                                                     
 140 GTMIN  0264.00 11 2022 11 2022                                                                                                                                                                     
 140 GTMIN  0264.00 12 2022                                                                                                                                                                             
 206 POTEF   110.00  1 2018          MAUA B3                                                                                                                                                            
 206 GTMIN  0100.00  1 2018  3 2018                                                                                                                                                                     
 206 FCMAX     0.00  4 2018                                                                                                                                                                             
 141 POTEF   150.00  1 2018          MAUA B4                                                                                                                                                            
 141 FCMAX     0.00  1 2018  3 2018                                                                                                                                                                     
 141 FCMAX     8.00  4 2018 12 2018                                                                                                                                                                     
 141 FCMAX     0.00  1 2019                                                                                                                                                                             
 141 GTMIN  0000.00  7 2018  7 2018                                                                                                                                                                     
 141 GTMIN  0000.00  8 2018 12 2018                                                                                                                                                                     
  46 POTEF   178.21  1 2018          N.VENECIA 2                                                                                                                                                        
 228 POTEF     5.54  2 2021          O. CANOAS 1                                                                                                                                                        
 228 GTMIN  0002.25  2 2021                                                                                                                                                                             
 116 POTEF    56.28  1 2018          PARNAIBA IV                                                                                                                                                        
 207 POTEF    66.00  1 2018          PONTA NEGRA                                                                                                                                                        
 207 IPTER     0.53  1 2018                                                                                                                                                                             
 207 GTMIN  0064.00  1 2018                                                                                                                                                                             
 176 POTEF   360.14  1 2018          PORTO ITAQUI                                                                                                                                                       
  94 POTEF    50.04  1 2018          SANTANA LM                                                                                                                                                         
  94 FCMAX     0.00  1 2018                                                                                                                                                                             
 208 POTEF    58.12  1 2018          SANTANA W                                                                                                                                                          
 208 FCMAX     0.00  1 2018                                                                                                                                                                             
 136 POTEF   254.84  1 2018          SUZANO MA                                                                                                                                                          
 136 GTMIN   235.00  1 2018 12 2018                                                                                                                                                                     
 136 GTMIN   233.41  1 2019                                                                                                                                                                             
 209 POTEF    93.04  1 2018          TAMBAQUI                                                                                                                                                           
 209 FCMAX    70.54  1 2018                                                                                                                                                                             
 209 GTMIN  0063.00  1 2018                                                                                                                                                                             
 194 TEIFT     0.00  1 2018  2 2018  T.NORTE 2
 109 TEIFT     0.00  1 2018  2 2018  ALTOS
 111 TEIFT     0.00  1 2018  2 2018  ARACATI
 113 TEIFT     0.00  1 2018  2 2018  BATURITE
 117 TEIFT     0.00  1 2018  2 2018  CAMPO MAIOR
 119 TEIFT     0.00  1 2018  2 2018  CAUCAIA
 121 TEIFT     0.00  1 2018  2 2018  CRATO
 125 TEIFT     0.00  1 2018  2 2018  ENGUIA PECEM
 127 TEIFT     0.00  1 2018  2 2018  IGUATU
 133 TEIFT     0.00  1 2018  2 2018  JUAZEIRO N
 135 TEIFT     0.00  1 2018  2 2018  MARAMBAIA
 138 TEIFT     0.00  1 2018  2 2018  NAZARIA
 140 TEIFT     0.00  1 2018  2 2018  MAUA 3
